3.178112216791673106e+01,2.168247757564040201e-01,3.069185155181979319e-01
3.180179188019649672e+01,2.803211769738823689e-01,6.425397490659869870e-01
3.188318306794668544e+01,4.129145616895602000e-02,9.300121391486911859e-01
3.190083517099584398e+01,1.089918880263737178e-01,6.691847922866771547e-01
3.199930060024325229e+01,9.806227649093302023e-02,6.570789546360238376e-01
3.207240923097864993e+01,1.371615565965057515e-01,8.248328533740167945e-01
3.232514487577387285e+01,9.831220564329468115e-02,7.489126321411623266e-01
3.258175775495764270e+01,9.720611103917020657e-02,7.149478520611159960e-01
3.294681366910512565e+01,1.383744891963168966e-01,8.473598299557641988e-01
3.353599772915893595e+01,2.925239009664998280e-01,2.520106730097134706e-01
3.407662115390741775e+01,6.363003642525411063e-02,7.436636047926673543e-01
3.413725050442828746e+01,4.874780956087487738e-02,7.634726151816408901e-01
3.438702037212571128e+01,3.892918464423233971e-02,7.204582773626428960e-01
3.441627024521953615e+01,3.459500769360712713e-02,6.771893732264520072e-01
3.449901877324812460e+01,1.886737340965338738e-03,6.841367688611144082e-01
3.469679085402821528e+01,1.233868013291666843e-01,7.430717824622822265e-01
3.499360293584308579e+01,2.798428260202745488e-02,6.376131280725949591e-01
3.512490672133606040e+01,5.001198712572652028e-03,6.272126205688199896e-01
3.522483660787578685e+01,1.472065061798065733e-01,6.770039675563893633e-01
3.526505105923361327e+01,7.372059138620434826e-02,7.771105936833314631e-01
3.559392736285749237e+01,9.904720061458260894e-02,8.582791328937272590e-01
3.566272594578057209e+01,1.585130156433935955e-01,5.715807748418566536e-01
3.578156380157149385e+01,3.227616262875232511e-01,5.736115994170064569e-01
3.582175692160616620e+01,1.284075129870912990e-01,5.651113167125983994e-01
3.647455428354673757e+01,1.753349660513878749e-01,4.707170855520688146e-01
3.651728815415411589e+01,2.228233795806212614e-01,4.103094633054230611e-01
3.656465606093495069e+01,3.552954798159223548e-01,5.303918126248746701e-01
3.667196993721299947e+01,3.532682391479846640e-01,5.645459913544510488e-01
3.683766473629424354e+01,3.264505125131176300e-01,5.220653474049438136e-01
3.686718565809354686e+01,1.483353958073669876e-01,5.464976913714616469e-01
3.688147614998904800e+01,1.923311648173824384e-01,4.864673352925554806e-01
3.714414668687216192e+01,1.484690064362320649e-01,3.772900096037741235e-01
3.718274636212293416e+01,3.010443675781629969e-01,4.427157129168961536e-01
3.728839305270026472e+01,2.588501788024947237e-01,4.389914176938417567e-01
3.729578267782229517e+01,3.124468144930002689e-01,4.837957758690503152e-01
3.758387267253881703e+01,2.386547868088375601e-01,3.705813137326827711e-01
3.787934109114321757e+01,3.000495771223321562e-02,6.028569951920618175e-01
3.789510617921609992e+01,4.515506059360352431e-02,5.872142353058487085e-01
3.790452429169977222e+01,9.450384272765832705e-02,4.557159213639399020e-01
3.808376479290398464e+01,4.065420024055160786e-01,2.800336732444257404e-01
3.825006300070266008e+01,1.416423640380690685e-01,5.029607959663473515e-01
3.832795488055773347e+01,4.052703958898395964e-02,5.891984528624094608e-01
3.842686978924314189e+01,3.746871369062804158e-01,3.736873240574291044e-01
3.847557631877851492e+01,2.005382673082327649e-01,4.874344360546006838e-01
3.857831348187112752e+01,2.098214855205546847e-01,5.160825352678837241e-01
3.864845930207749802e+01,1.021384611653289864e-01,6.090368893513373738e-01
3.864865252393667561e+01,8.318643330537434100e-02,6.027247304152927310e-01
3.866779715023460540e+01,9.783379537698866368e-02,5.390418323604782014e-01
3.876127664631412273e+01,3.153231716653737138e-02,5.658983792569571847e-01
3.886334622326226196e+01,2.984650420954966243e-01,6.180427335026797975e-01
3.888873185340335681e+01,1.048602491889865096e-01,5.514329348741123793e-01
3.904289665496274608e+01,4.679404958794042280e-03,5.536591451732904012e-01
3.920254428417025139e+01,1.611899807363652570e-01,5.557094619980291750e-01
3.920700680274769212e+01,2.908192932767383887e-01,4.255370731863706846e-01
3.936334635129767889e+01,1.612184020952891483e-01,5.816589756991372706e-01
3.939680454220739847e+01,1.974762841722642603e-01,4.463001637250367803e-01
3.948688561087032411e+01,2.482474791404809533e-01,3.861664313346040434e-01
3.949980693807187038e+01,2.593274282058944946e-01,3.776809467641900619e-01
3.950447957529213028e+01,3.847784329531840353e-01,1.072969814078447159e-01
3.971684302206701744e+01,2.707028291478374982e-01,4.609569273181096660e-01
3.982140785955346018e+01,1.484299036144995920e-01,7.346593506369860638e-01
4.006180127206504693e+01,3.732253311026617615e-01,3.627491108397258301e-01
4.057663330557681292e+01,3.779101664939258365e-01,5.331573111246834529e-01
4.079863033355157853e+01,1.760682871982539588e-01,3.259205936906974799e-01
4.094454629126597922e+01,3.964258490073868657e-01,4.557584961122274070e-01
4.143934380390634686e+01,3.930799973177541151e-01,4.100798156161913344e-01
4.149226296465025143e+01,3.790297413927639081e-01,4.082197216253642402e-01
4.206574554071840311e+01,1.517844246645093653e-01,5.985760946046444486e-01
4.233093527099707387e+01,3.990223595029763759e-01,5.304848666515638023e-01
4.384095107593133633e+01,3.831962905227320748e-01,4.937690124080748033e-01
4.404799111832235781e+01,3.588449395637659523e-01,3.715556110913686982e-01
4.421734593520953638e+01,3.323110770557111682e-01,3.097571350632626341e-01
4.432135980595974445e+01,2.606182247616486425e-01,2.717990144543899200e-01
4.455137952737331375e+01,2.907609466049655422e-01,5.128051592175204565e-01
4.458453301789400314e+01,4.999936183438301596e-01,9.507299839508988049e-01
4.497714307361144392e+01,3.384699535962780725e-01,5.399923099994790032e-01
4.504297534754020660e+01,3.893898973501741523e-01,4.711753417097350738e-01
4.517203360085841979e+01,2.425832109098847722e-01,6.281448008404515448e-01
4.535934961930199449e+01,2.009856554651785476e-01,6.694766662392866996e-01
4.545355687064989070e+01,4.214658579140090344e-01,4.117770881017233098e-01
4.557216244708062192e+01,1.411674438752936744e-01,7.389417659587732556e-01
4.567915374978359466e+01,2.299634346742877034e-01,5.992909960770815836e-01
4.593824660007817329e+01,2.376643836940045551e-01,6.408186562545554743e-01
4.607006565384252639e+01,5.658901563949000346e-01,5.551379810692785854e-01
4.608274716943239468e+01,4.241363195481662185e-01,5.884791786100842526e-01
4.614204224537554921e+01,7.687277215366937755e-01,6.393283101515445654e-01
4.660531511709808683e+01,3.502008273815304662e-01,4.914729520604294022e-01
4.703866367375564295e+01,2.990502966347987623e-01,6.298894993881153370e-01
4.720467701672692584e+01,3.494625670149141827e-01,2.963381200487683609e-01
4.866604899055526801e+01,5.578087241747835545e-01,2.982284154352543570e-01
4.868647722520036325e+01,5.503863190149650420e-01,3.060361687128817509e-01
4.882087243221167228e+01,5.672409821293381560e-01,2.394759074937995447e-01
4.898507790686490182e+01,6.232033065861859455e-01,3.205763666832401881e-01
4.905581687274585079e+01,6.796846539056075054e-01,5.825423381949316193e-01
4.934212833970830303e+01,5.281099429915200316e-01,2.532655548214651775e-01
4.977300130203987294e+01,4.199418577133013919e-01,2.987174048174111585e-01
4.978856085300997592e+01,5.688652080143841161e-01,3.817346280572880834e-01
4.988430919220432713e+01,5.824302616911345432e-01,3.810398955216065531e-01
5.026934193182464128e+01,6.146193609817436343e-01,2.793245699470737753e-01
5.030034473739408440e+01,5.886432158570062967e-01,3.260592009549528880e-01
5.030049045645046135e+01,6.097008721783238050e-01,2.500020850882633816e-01
5.039417191451600786e+01,5.746327134307495088e-01,1.265568832815278100e-01
5.048019470187215063e+01,5.654260581248218287e-01,1.358812838852633265e-01
5.057863953758256770e+01,6.181404481455075040e-01,2.711126571349257164e-01
5.073264846698278063e+01,4.535155105841506273e-01,4.113948799206714746e-01
5.109330996299832606e+01,7.540229233088856509e-01,6.689496049630738739e-02
5.115070821238265353e+01,4.750421158956692480e-01,2.699163874002814545e-01
5.129265903093749301e+01,4.652528953666388301e-01,4.096427523965278095e-01
5.137835594092465641e+01,6.867635807154536254e-01,4.325264573862500628e-01
5.165658411986262877e+01,4.739267915986482560e-01,5.434181113259011209e-01
5.168887400572774737e+01,5.884182999105608269e-01,3.140521948451513445e-02
5.175608411014454191e+01,3.678721190386727846e-01,1.701769640875300249e-01
5.181074669636798546e+01,6.896904872822199328e-01,1.062549918497464052e-01
5.181201686345626456e+01,6.081803927929819720e-01,4.859381954168894291e-01
5.189909901494438316e+01,6.446106638036539493e-01,5.039898129035628171e-01
5.201785946679405015e+01,6.273698421425176752e-01,4.964410333604121206e-01
5.202730238706121213e+01,7.306128284154209673e-01,2.128403827540514826e-02
5.213456047358855017e+01,5.855234761967677004e-01,5.447322047336745632e-01
5.218797444994227419e+01,6.770358331073100810e-01,3.696475647887564886e-01
5.224957496179483485e+01,7.107123945098007267e-01,3.669982451177453697e-01
5.259819182916869806e+01,6.651771391137373257e-01,2.879528237443448324e-01
5.283938525070419701e+01,5.583716425313302034e-01,3.162287968736963162e-01
5.284990541123579533e+01,5.815527784544265444e-01,4.315714370878390715e-01
5.305564874725898505e+01,1.824333511699076649e-01,1.978378607048981719e-01
5.338904235445951230e+01,1.739326505542385659e-01,1.849544300124220664e-01
5.339906935259308796e+01,5.994682446630310579e-01,7.559018908976433693e-02
5.718824336688111032e+01,7.717673382898930790e-01,5.852896226672674729e-01
6.308797430999668876e+01,8.176931475300660557e-01,9.617074713100381977e-01
6.678684867392759372e+01,1.733584075111360701e-01,2.836714624145989516e-01
6.862036564661700311e+01,5.933114186364840670e-01,8.733413985988226491e-01
6.946674646847495183e+01,1.721069341735754765e-01,7.762415790359078471e-02
6.957396330888731484e+01,1.142918917834315762e-01,2.890931788936945690e-02
6.978317909568542632e+01,1.685513387628516657e-01,2.361196703775525485e-02
6.987630961740909186e+01,1.312399272008427653e-01,6.133580839948982177e-02
7.015891120298556416e+01,1.297617471133054590e-01,3.384037695529895640e-02
7.039152662624215395e+01,2.203727676530530255e-01,5.836437805837857429e-02
7.204112793581451513e+01,2.087725916248821534e-01,1.934200839534118144e-01
7.571392027038137940e+01,7.117072210561885548e-01,1.437127056990122886e-01
7.577741045314134283e+01,7.469637342505854871e-01,1.524274087485668616e-01
7.585198753464960930e+01,7.555359112962052315e-01,2.288904798360721360e-01
7.585415884049062640e+01,7.656163287985422450e-01,1.543414179602187186e-01
7.613649809704826055e+01,8.182209902801153012e-01,1.532953087387366464e-01
8.494509421212626421e+01,9.168071969230917606e-01,2.558387233170811292e-02
8.865164635194089726e+01,6.875932608010728586e-01,5.666475931548441425e-01
8.932199925440454535e+01,7.676332141702518763e-01,5.792765992122252960e-01
9.350083189492808344e+01,9.921533859054065818e-01,7.311069449320330982e-01
1.008886306609750818e+02,4.201342137982055913e-01,1.954385251908189458e-01
1.212878519281103138e+02,2.604716417046828436e-01,2.745946905402951721e-02
1.228966630663615973e+02,5.677709129280378297e-01,1.153547652152883130e-01
1.246163606135884976e+02,3.893882620773213565e-01,1.116032653623911797e-01
1.251072843340218554e+02,4.804347772295559649e-01,8.420687646188163011e-02
1.253325820446039529e+02,5.705484544596026719e-01,7.737827445840994578e-02
1.416642789679370935e+02,6.226611733225653200e-01,5.145317296436386911e-01
1.419862468921142522e+02,6.687833601743488066e-01,5.396340191566310063e-01
1.420059194693328379e+02,6.682550962818381013e-01,5.432656036052697646e-01
1.429821296529670747e+02,7.737240563726869302e-01,3.826268612052803331e-01
1.439931389236681696e+02,5.436608624561473091e-01,5.828077723614161210e-01
1.441884057908259251e+02,5.679835418267413782e-01,4.839277506424995989e-01
1.449000184080156828e+02,6.061579827554159916e-01,5.226578069895838619e-01
1.464445795941111612e+02,6.395468085992358498e-01,5.358528067649118709e-01
1.602256407564028962e+02,9.460648222937663165e-01,3.190892305201959989e-01
1.604100305081239810e+02,9.780856330030355261e-01,3.023964050946862381e-01
1.802932542645957597e+02,7.155509956939605232e-01,3.502174928884088656e-01
1.803643474554429531e+02,7.043347250328910736e-01,3.293403156984648916e-01
1.838138058193508186e+02,6.785268274590293691e-01,8.872793045744655771e-01
1.871119009131876396e+02,3.418582081402968820e-01,8.151811141284117657e-01
1.874803850338057032e+02,2.940609365674242692e-01,8.642025070746237603e-01
1.875063029670873789e+02,2.750309044198175901e-01,8.241881455578381477e-01
1.967512607321611995e+02,7.806922933790952923e-01,1.885589556979065939e-01
2.011672261007960572e+02,3.424982393706388351e-01,7.975548130160166060e-01
2.022877386230518368e+02,4.812816051772912385e-01,6.280366901869798291e-01
2.026445848730430441e+02,5.279600208555254026e-01,4.539959008281503339e-01
2.029069995104197801e+02,4.922729055550236765e-01,2.720058606855646488e-01
2.030151755730246066e+02,2.177804110607410859e-01,9.081283665126962390e-01
2.031026355251299833e+02,4.826752318989572244e-01,5.618647797066509408e-01
2.031729712484913080e+02,4.265502627278298098e-01,3.228841149808052702e-01
2.032849015943160111e+02,2.589389571547584534e-01,8.796772455326967721e-01
2.036382539790719761e+02,2.380108438812037486e-01,7.720995688923159017e-01
2.039714629375252173e+02,6.005913293023764643e-01,2.818277915979168213e-01
2.070175346129179275e+02,6.258023787498914192e-01,3.720356798199884185e-01
2.071778923604158251e+02,6.422221589607409742e-01,3.387031092097015916e-01
2.073841970849249492e+02,6.317548524183639325e-01,2.553437091367873890e-01
2.079560505961509591e+02,5.186801788151251813e-01,2.161360431689872685e-01
2.082960333660349761e+02,4.956796660110398545e-01,3.111620498915347310e-01
2.088848838902412979e+02,6.202487301538297526e-01,1.510675784567376834e-01
2.089386626182058251e+02,4.394616894739034052e-01,3.038501629535995674e-01
2.091699911286368661e+02,4.628276037891353445e-01,3.512765211967546763e-01
2.092564802500130838e+02,5.258485421949923300e-01,2.851065319278164312e-01
2.093318900553602475e+02,7.522236860465520980e-01,8.989817791809884273e-02
2.094456324634678026e+02,4.394289126948492941e-01,3.059199650090805855e-01
2.102462408882263105e+02,5.061052977094965266e-01,5.994392168768581941e-01
2.106207940783793049e+02,5.212049233940753146e-01,3.662342627330650302e-01
2.106488103169987767e+02,5.048145513429130871e-01,3.285476720966068465e-01
2.108189981195882581e+02,5.396929743818753566e-01,6.670932196647498813e-01
2.111081720492584566e+02,5.164007073454583985e-01,6.092357608462170004e-01
2.297912791112907200e+02,2.757589401931375139e-01,1.567293309078739982e-01
2.315719477642256265e+02,1.325110054958319461e-01,1.602420915027822357e-01
2.318539796171249634e+02,1.593737068467777629e-01,2.228990861467766704e-01
2.326979629718271099e+02,4.234432635432253678e-01,6.132426618080272229e-01
2.328279923411590175e+02,4.530864438394538452e-01,5.507864729631734013e-01
2.331030740052923989e+02,4.850001781422590419e-01,5.821188625302872177e-01
2.336508610799179451e+02,5.603915970289166104e-01,6.066647136141042340e-01
2.340378616855543044e+02,5.825238017853734407e-01,6.171362968875273580e-01
2.423598489160440010e+02,4.304759351859746008e-01,5.016818585252514895e-01
2.429687111291707424e+02,5.831281321492137737e-01,4.067805630432508313e-01
2.429996824755342857e+02,5.800613950078216119e-01,3.780598980170060130e-01
2.432048908850265150e+02,7.100223655786093158e-01,3.936211457389401369e-01
2.432050738254293378e+02,5.453107747967466112e-01,4.132061749439741583e-01
2.432893166874767701e+02,5.207893091213926517e-01,3.137431152017905456e-01
2.434285538118553518e+02,7.075314536733164905e-01,3.618355167605450395e-01
2.435002047730073684e+02,7.466582086850052091e-01,3.697583578929211079e-01
2.435151720190378342e+02,5.307952714473356259e-01,4.793060243137250431e-01
2.436492671067793765e+02,5.974590999789129997e-01,2.819842490529573809e-01
2.440729567370945006e+02,7.027642477159296019e-01,2.672867452220363260e-01
2.442391146016194057e+02,7.557705751169273567e-01,3.878090463017032086e-01
2.444578385239635168e+02,7.995076378469837541e-01,3.859573501445278110e-01
2.444638864302453101e+02,7.524468976779922214e-01,1.448636521685002787e-01
2.449416319473062345e+02,6.768821598179038945e-01,2.521407774291287707e-01
2.458113510884591904e+02,7.358048283693536806e-01,3.409561581701443522e-01
2.459725314093159625e+02,7.561038677627270888e-01,2.866862335849786891e-01
2.459984013515699246e+02,7.152907566588865285e-01,3.339112960751184911e-01
2.460513455064761104e+02,6.707175235749019970e-01,3.557402834169377526e-01
2.464046664396002484e+02,7.531061115060209143e-01,3.358327207830368311e-01
2.465142022817702241e+02,8.661182956149501289e-01,3.528918838784681489e-01
2.467664876970999615e+02,8.499414655891134318e-01,3.547798788459471941e-01
2.468154923100553901e+02,8.810664258211290401e-01,3.585432046536299877e-01
2.468785811998845929e+02,7.959545331452092531e-01,3.739418629501239932e-01
2.471957256622482362e+02,5.202568951121143703e-01,3.753315563860759596e-01
2.471978082403798567e+02,6.081955212658178844e-01,2.813538585384234292e-02
2.472580253900405012e+02,8.711502944958035011e-01,3.804992069582388003e-01
2.475569574174676291e+02,6.938884505169016226e-01,3.145435268721725741e-01
2.476054969249352666e+02,9.145368637967333791e-01,1.067362977679199298e-01
2.476085144843340800e+02,6.505894096462075948e-01,3.290357674845826308e-01
2.476151746088404195e+02,9.967648020057099378e-01,2.865487020989547773e-01
2.476781014450785108e+02,7.101448261374736504e-01,2.989730381971595907e-01
2.477456918656940559e+02,6.807566638080391197e-01,2.940499265063981627e-01
2.477761534448651446e+02,4.065540095849329294e-01,3.540440685053470871e-01
2.478065047488489085e+02,8.253338851600421355e-01,3.865682397849899976e-01
2.478848256350600820e+02,7.037617670000602121e-01,2.673360251081473571e-01
2.479049635165385723e+02,6.763478273003734609e-01,2.512241539656254741e-01
2.479267944129761645e+02,6.960935977647509931e-01,3.430911023919634983e-01
2.479404209981714757e+02,4.050438995479088700e-01,3.709050873372653490e-01
2.480253956859681637e+02,6.935958833548276914e-01,2.513835799888277656e-01
2.481665028247723797e+02,6.215963124424886965e-01,3.373223347187339627e-01
2.483416139610438051e+02,7.604175515764993731e-01,3.913570378874705602e-01
2.485882544592963370e+02,7.502985451367769620e-01,4.490749940135102536e-01
2.489837982745803799e+02,8.766077055456852340e-01,4.101696417370486181e-01
2.492283658032060600e+02,8.126673100900232427e-01,3.499023947128812040e-01
2.492997739863178595e+02,8.043358837979533993e-01,2.785984031186090615e-01
2.493778823170739258e+02,5.959861052321087094e-01,8.536982230124534610e-02
2.496716477537834749e+02,6.986125266556522106e-01,3.732988396816440124e-01
2.496944228636757259e+02,8.705097069130197651e-01,2.900284379078674757e-01
2.497781872260086402e+02,8.666659987321164715e-01,2.568776224322448787e-01
2.498037062138070894e+02,5.796750991272872078e-01,5.691538389693573396e-02
2.498203709512325474e+02,6.884130695821697454e-01,3.594285296491078752e-01
2.498675715942764270e+02,7.410147512814386772e-01,4.656535811670337033e-02
2.499326217793572766e+02,6.114239464346973296e-01,1.570974709167649586e-02
2.500092277081544694e+02,9.464918432663322889e-01,3.037787963051449269e-01
2.501088565755736965e+02,6.171528488459652184e-01,9.397701472511041931e-01
2.504398877087112965e+02,6.426512556592801628e-01,9.770664293868029926e-01
2.507376252423792948e+02,7.983046332884112806e-01,3.867658617396078080e-01
2.507801984003128553e+02,7.691571190257963098e-01,2.814879493346393868e-01
2.511131400091605315e+02,7.977076135713808691e-01,3.880584304736184320e-01
2.511974231401948998e+02,7.660934165866959411e-01,4.964933739562411574e-01
2.514147456196431563e+02,8.667957570009807711e-01,6.855391339183358745e-02
2.514182679465295394e+02,7.188461735350509807e-01,4.814428531681945733e-01
2.519607623159131435e+02,7.469440036851754394e-01,2.662498065951087733e-01
2.523370517144575160e+02,9.663107576556642098e-01,5.202323853606727333e-02
2.523616251134318418e+02,7.741877722795741379e-01,4.638740785476952455e-01
2.527854250976306787e+02,7.996969036315818569e-01,4.558342119704150708e-01
2.528534051705453294e+02,8.336016335018376910e-01,4.562529536370805161e-01
2.542091273422818460e+02,4.298914626267325012e-01,5.123310231238634715e-01
2.560715507107791495e+02,7.954517623041186258e-01,2.587937599259348964e-03
2.637887575344042261e+02,2.178658920621200368e-01,6.333249177205864111e-01
2.646031690426631258e+02,3.257467543799263954e-01,6.520467149303550425e-01
2.653540010221071270e+02,3.314759799313413691e-01,5.382409434040810181e-01
2.655842734835380838e+02,3.544413121310656667e-01,5.172607246284008919e-01
2.658178257513513927e+02,2.646855099062392913e-01,5.998599630583998366e-01
2.662177738985451469e+02,2.692597694167758737e-01,7.349470175371142222e-01
2.666901119705825636e+02,2.223618071341270097e-01,4.812445772886166928e-01
2.675566100874588074e+02,5.143612237572211532e-01,5.998494046488052067e-01
2.677160475089752367e+02,5.012768138862948586e-01,6.103862850239903937e-01
2.680534742514462323e+02,6.286958571858028977e-01,6.972982711126259892e-01
2.681294764421152763e+02,7.282852557667802706e-01,7.279844250707047104e-01
2.682074524607506305e+02,6.436176275162288629e-01,6.812900420309035976e-01
2.691998666348476377e+02,6.574102871873239717e-01,7.787816702673668878e-01
2.851192768015611136e+02,3.681806820741688746e-01,7.862966945016569564e-01
2.861646710868354262e+02,3.529569658914294417e-01,2.649746000187609418e-01
2.866904497132200049e+02,3.755162401032805519e-01,4.066246274461929877e-01
2.867038108746169200e+02,2.629856357474623652e-01,3.880921582493541688e-01
2.960920758804917909e+02,3.484028044704676752e-01,4.889665020796755135e-01
3.059057446981695421e+02,1.472629480655571754e-01,2.341668831623222591e-02
3.060181223861575290e+02,4.765929887238197216e-01,6.495626601593633698e-01
3.062700239835439788e+02,1.731625894777347741e-01,2.192854238239827502e-02
3.066523693436870985e+02,1.565555594799756811e-01,5.688301655618022146e-02
3.090963804770421461e+02,8.375968489267449080e-02,2.590329077908204436e-02
3.096401333762712511e+02,7.344131654973221623e-01,6.566969642988130795e-01
3.293994448379988853e+02,7.896038704510250916e-01,8.402743618489973976e-01
3.294598870301338707e+02,7.676471083461077205e-01,8.600132662336641420e-01
3.299176182170822926e+02,7.419655373407538779e-01,8.269638031357224861e-01
3.310598511641850337e+02,6.013671006201151137e-01,8.417956765443408429e-01
3.313381435264262223e+02,6.903351011119958081e-01,7.703986216072669091e-01
3.323146423707399322e+02,5.252629928059558972e-01,7.087411638320350038e-01
3.332699046315582336e+02,5.771280887040461938e-01,7.623140520066230552e-01
3.336226540388498165e+02,5.438815595040259465e-01,7.531590487341324192e-01
3.349042715649327420e+02,6.845260658666129094e-01,9.606309834159425520e-01
3.571544145481381065e+02,7.008488160765736774e-01,3.002883280991727188e-01
3.588540703562753720e+02,9.519655312569714756e-01,3.229388000578000684e-01
3.592722147677873750e+02,8.951115399953698537e-01,2.069762041857493573e-01
3.592827814748590640e+02,9.110424403321165654e-01,2.258522875932570395e-01
3.594472268459113593e+02,8.668941116350502574e-01,1.443516135029375702e-01
3.595488780333631098e+02,9.410050942714073274e-01,2.659260877879540130e-01
3.596536957096877245e+02,9.041562894080364954e-01,2.712015172716804035e-01
3.611095345449897422e+02,2.114950896916134582e-02,4.079996496037789910e-01
3.631747575524884155e+02,7.855905525808148937e-02,5.753663436603188019e-01
3.632757635627538093e+02,1.469026480293669223e-01,5.764840712986487592e-01
3.650458741495536970e+02,4.868004655793143343e-01,1.094962927739535630e-01
3.680353413306845027e+02,4.261000434792079350e-01,9.073438412399763564e-01
3.690044295119101321e+02,1.613285309342451512e-01,6.331604497173236590e-01
3.695616723374466233e+02,6.359553862688774872e-01,9.739944850916099073e-01
3.703543583770245959e+02,3.693170665479527104e-01,9.546167786282735435e-01
3.708071756478330485e+02,7.642021407741377281e-01,9.680302878305195868e-01
3.797417114752690281e+02,5.311586454954296821e-01,1.758655761354583902e-01
3.804062311083176269e+02,9.780906642393005779e-02,7.627273402205897446e-01
3.806717665597775522e+02,5.745199766478611414e-01,2.589962691770580916e-01
3.808171642811856259e+02,1.850522246116957925e-01,7.701021650643201655e-01
3.810898313024582080e+02,9.927510650052306929e-02,7.012503131238789766e-01
3.811057883680295504e+02,1.896217161031658049e-01,7.945022673821571235e-01
3.817589605911908279e+02,4.342037686411207575e-01,5.538659290865921569e-02
3.818299153367360645e+02,6.720880950002403598e-01,4.218070383253430533e-01
3.837058675272204482e+02,1.110808712397683973e-01,6.715490708201518055e-01
3.868492702232493343e+02,7.208942848075479137e-01,4.913336656418948456e-01
3.870589384468754588e+02,7.339500910249006083e-01,5.206704696701411894e-01
3.877709407412351652e+02,9.355729430499107879e-01,4.937667112145531778e-01
3.926917404546114199e+02,6.012005617910045618e-01,5.473859404200164258e-01
3.928817685116015923e+02,6.615984788161026753e-01,6.173457109229184558e-01
3.933921423014606944e+02,6.969810143514340028e-01,1.214309037255387747e-01
4.063156892404481368e+02,9.977516107893611430e-01,2.259977088925991806e-01
4.063516175209254015e+02,9.834237876666321876e-01,2.322681740913264958e-01
4.096580649700550794e+02,5.388196504599748193e-01,9.966434419493375163e-02
4.214143198149119485e+02,2.937947587253985082e-01,6.257915654984291809e-02
4.401565437291346825e+02,9.349669617668743271e-01,5.574997658526388289e-01
4.420236167081685608e+02,9.244988343913854711e-01,7.755599293519637172e-01
4.501475707239517305e+02,5.470317439541922955e-01,7.418332328876924286e-01
4.502871449358476639e+02,5.300640766858747410e-01,7.259667682881153494e-01
4.504524415041008183e+02,5.928026291886505650e-01,7.015399531870009087e-01
4.510790347019782871e+02,5.288014519369729216e-01,7.221205596880361233e-01
4.511184293972448813e+02,5.276646342706845516e-01,7.230501082409519498e-01
4.512871187271881581e+02,5.061637749509321216e-01,7.000384999085542681e-01
4.513430389389211541e+02,5.438508572880835779e-01,7.602707059207420848e-01
4.515121783070975425e+02,4.664793469981950436e-01,6.334516561527384626e-01
4.516440262321156638e+02,4.974640483671083357e-01,5.792110911350852875e-01
4.517827448191300732e+02,4.968742809608902578e-01,6.701760462371115779e-01
